idx,title,author,date,year,url,path,chars,paragraphs,images,sections,read,like,share,favorite,comment,raw_score,global_pct,year_pct,early_bonus,weighted_score,split,article_type,hook_type
121,内容输出李子柒，科技输出靠手机,半佛仙人,2020-02-23 21:46,2020,https://mp.weixin.qq.com/s/xLtjr6Xri2uzOcjVzDYYCg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200223_内容输出李子柒，科技输出靠手机/内容输出李子柒，科技输出靠手机.md,4115,120,3,6,,,,,,,,,0.0,,no_interaction,科技产业观察,对象加判断
122,聪明人从来不站队,半佛仙人,2020-02-24 20:58,2020,https://mp.weixin.qq.com/s/E1XTU0npu7Fkhhh1jO85fg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200224_聪明人从来不站队/聪明人从来不站队.md,1312,39,3,0,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
123,钉钉的第五次历险记,半佛仙人,2020-02-26 18:18,2020,https://mp.weixin.qq.com/s/54mukxJssNq4YkLI95jYHA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200226_钉钉的第五次历险记/钉钉的第五次历险记.md,4701,96,7,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
124,为什么渣男总是如鱼得水？,半佛仙人,2020-02-27 12:23,2020,https://mp.weixin.qq.com/s/Xgmb5jRgy1aRp2YsmW_mkQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200227_为什么渣男总是如鱼得水？/为什么渣男总是如鱼得水？.md,4092,108,3,7,,,,,,,,,0.0,,no_interaction,热点观点杂谈,反常识提问
125,聚划算为什么不把钱当钱,半佛仙人,2020-02-29 20:00,2020,https://mp.weixin.qq.com/s/F7fkAFb9xOWfTWDmxnO0oQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200229_聚划算为什么不把钱当钱/聚划算为什么不把钱当钱.md,4304,84,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,追问机制
126,明星粉丝都是输家,半佛仙人,2020-03-02 19:20,2020,https://mp.weixin.qq.com/s/rxQVBrpOkUxMk6XGQoo96Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200302_明星粉丝都是输家/明星粉丝都是输家.md,1180,39,4,0,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
127,当老司机开始直播,半佛仙人,2020-03-03 18:53,2020,https://mp.weixin.qq.com/s/eRaS6-U3eJarwWljRVzx6g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200303_当老司机开始直播/当老司机开始直播.md,4589,111,14,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
128,为什么老板越来越不当人,半佛仙人,2020-03-05 19:33,2020,https://mp.weixin.qq.com/s/NpDgtPBhmIH7y02ZYTeeEg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200305_为什么老板越来越不当人/为什么老板越来越不当人.md,3499,95,3,7,,,,,,,,,0.0,,no_interaction,社会心理吐槽,追问机制
129,毕志飞的魔幻与现实,半佛仙人,2020-03-11 18:44,2020,https://mp.weixin.qq.com/s/Vzm77BXFBNAKO9jHbryC4g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200311_毕志飞的魔幻与现实/毕志飞的魔幻与现实.md,6307,188,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
130,支付宝毕其功于一役,半佛仙人,2020-03-12 12:24,2020,https://mp.weixin.qq.com/s/KV_qbMvoRLJzKBmWVsDG4w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200312_支付宝毕其功于一役/支付宝毕其功于一役.md,3086,81,3,5,,,,,,,,,0.0,,no_interaction,商业公司拆解,直给判断
131,快手，不仅仅是大人的快乐星球,半佛仙人,2020-03-13 18:42,2020,https://mp.weixin.qq.com/s/C2wTlW3k0GWELmjqbq_oRQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200313_快手，不仅仅是大人的快乐星球/快手，不仅仅是大人的快乐星球.md,2581,41,7,3,,,,,,,,,0.0,,no_interaction,商业公司拆解,对象加判断
132,二房东死于孙正义太有钱,半佛仙人,2020-03-16 12:15,2020,https://mp.weixin.qq.com/s/ibpGMtFJYRz254MFj8EM5A,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200316_二房东死于孙正义太有钱/二房东死于孙正义太有钱.md,2281,54,3,0,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
133,千年电商万年吹，下个王者轮到谁,半佛仙人,2020-03-17 19:14,2020,https://mp.weixin.qq.com/s/1RquJ7nnRDkJhGc-NeIUew,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200317_千年电商万年吹，下个王者轮到谁/千年电商万年吹，下个王者轮到谁.md,3710,76,19,5,,,,,,,,,0.0,,no_interaction,文娱产品拆解,对象加判断
134,互联网公司的灰色战争,半佛仙人,2020-03-18 12:11,2020,https://mp.weixin.qq.com/s/0VR6Le6NiwAihy2IgfxSPg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200318_互联网公司的灰色战争/互联网公司的灰色战争.md,2999,90,4,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
135,巴甫洛夫的趣头条,半佛仙人,2020-03-19 19:03,2020,https://mp.weixin.qq.com/s/uNBzlh5Lo85CDJHT-EKMyA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200319_巴甫洛夫的趣头条/巴甫洛夫的趣头条.md,3624,110,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
136,真正的牛X，是能让全世界来学中国范,半佛仙人,2020-03-20 12:26,2020,https://mp.weixin.qq.com/s/i4u-8XqPiHIijiBRNfQASg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200320_真正的牛X，是能让全世界来学中国范/真正的牛X，是能让全世界来学中国范.md,3992,91,18,7,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
137,周杰伦依然范特西,半佛仙人,2020-03-21 18:40,2020,https://mp.weixin.qq.com/s/BlgbJ5ALYiSDYKnjj3JQSw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200321_周杰伦依然范特西/周杰伦依然范特西.md,4576,118,9,4,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
138,知识很性感，知乎很丰满,半佛仙人,2020-03-22 12:01,2020,https://mp.weixin.qq.com/s/0YO0JvALrcWyU6qWSfINqg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200322_知识很性感，知乎很丰满/知识很性感，知乎很丰满.md,6700,157,3,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
139,网红电商里最不值钱的就是网红,半佛仙人,2020-03-23 12:11,2020,https://mp.weixin.qq.com/s/wKiOFnhHCVdC1zQHRfAn9Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200323_网红电商里最不值钱的就是网红/网红电商里最不值钱的就是网红.md,1809,59,3,1,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
140,广告已死？广告永生！,半佛仙人,2020-03-24 18:31,2020,https://mp.weixin.qq.com/s/axaVOwTjxqV28QyrL_8TZg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200324_广告已死？广告永生！/广告已死？广告永生！.md,3441,100,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,反常识提问
141,给创作者嘘寒问暖，不如一笔巨款,半佛仙人,2020-03-27 20:54,2020,https://mp.weixin.qq.com/s/1NzV9VFgaWAG6qW6BBwagA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200327_给创作者嘘寒问暖，不如一笔巨款/给创作者嘘寒问暖，不如一笔巨款.md,5505,90,4,7,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
142,资本让你越来越绿,半佛仙人,2020-03-29 19:10,2020,https://mp.weixin.qq.com/s/npleK4KwoqIEySLU6gg-CA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200329_资本让你越来越绿/资本让你越来越绿.md,3289,85,6,3,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
143,淘宝：快过来，给你播个宝贝,半佛仙人,2020-03-30 18:41,2020,https://mp.weixin.qq.com/s/DQu8kcZ7v4a-wmx_6Xp7-Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200330_淘宝：快过来，给你播个宝贝/淘宝：快过来，给你播个宝贝.md,4283,89,8,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
144,阿里每天究竟要抵御多少次黑客攻击,半佛仙人,2020-03-31 20:26,2020,https://mp.weixin.qq.com/s/7rvxxBLer7kpRtxn1CE-0w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200331_阿里每天究竟要抵御多少次黑客攻击/阿里每天究竟要抵御多少次黑客攻击.md,3900,123,4,6,,,,,,,,,0.0,,no_interaction,商业公司拆解,直给判断
145,罗永浩真贵，但抖音不贵,半佛仙人,2020-04-01 12:12,2020,https://mp.weixin.qq.com/s/EulhcPdTadBJDhtDCfGbNA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200401_罗永浩真贵，但抖音不贵/罗永浩真贵，但抖音不贵.md,1454,59,5,0,,,,,,,,,0.0,,no_interaction,商业公司拆解,对象加判断
146,口罩骗完口罩机骗,半佛仙人,2020-04-06 12:06,2020,https://mp.weixin.qq.com/s/Veo0GdWMrVU6hS6638GYVg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200406_口罩骗完口罩机骗/口罩骗完口罩机骗.md,3140,94,3,7,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
147,蔡徐坤背后的轮回,半佛仙人,2020-04-08 12:20,2020,https://mp.weixin.qq.com/s/lA_0sQlxtbF99NEiFHcisA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200408_蔡徐坤背后的轮回/蔡徐坤背后的轮回.md,5958,136,3,10,,,,,,,,,0.0,,no_interaction,热点观点杂谈,追问机制
148,为什么诈骗损失难以追回,半佛仙人,2020-04-13 12:08,2020,https://mp.weixin.qq.com/s/wHdAiGeQEETEF1Q13u4UBg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200413_为什么诈骗损失难以追回/为什么诈骗损失难以追回.md,5700,139,3,8,,,,,,,,,0.0,,no_interaction,热点观点杂谈,追问机制
149,黑人抬棺，人间悲欢,半佛仙人,2020-04-14 12:33,2020,https://mp.weixin.qq.com/s/cyP371OxeIV4c_dtTig3wA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200414_黑人抬棺，人间悲欢/黑人抬棺，人间悲欢.md,2995,103,5,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
150,如何做一个聪明的饭桶,半佛仙人,2020-04-15 19:23,2020,https://mp.weixin.qq.com/s/BqoHmQeXOlFGPik3cu8QvA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200415_如何做一个聪明的饭桶/如何做一个聪明的饭桶.md,4685,82,5,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
151,网红如何对抗MCN？,半佛仙人,2020-04-16 12:30,2020,https://mp.weixin.qq.com/s/0LdPR3w7jEKIONaoVHplGg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200416_网红如何对抗MCN？/网红如何对抗MCN？.md,6009,135,3,9,,,,,,,,,0.0,,no_interaction,热点观点杂谈,反常识提问
152,要玩手机，不要被手机玩,半佛仙人,2020-04-17 12:10,2020,https://mp.weixin.qq.com/s/EjnbIv8fjJAEV4or9wT4pA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200417_要玩手机，不要被手机玩/要玩手机，不要被手机玩.md,5649,153,3,7,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
153,猎杀UP主？不，猎杀B站！,半佛仙人,2020-04-18 19:33,2020,https://mp.weixin.qq.com/s/i6Gm2s3g3zFOkGvOosVJAg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200418_猎杀UP主？不，猎杀B站！/猎杀UP主？不，猎杀B站！.md,1800,58,4,1,,,,,,,,,0.0,,no_interaction,文娱产品拆解,反常识提问
154,中年男人在给青年的自己填坑,半佛仙人,2020-04-20 12:07,2020,https://mp.weixin.qq.com/s/mRWb9B_M_4JGRW3Z51K03Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200420_中年男人在给青年的自己填坑/中年男人在给青年的自己填坑.md,2982,104,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
155,阿里云建筑公司,半佛仙人,2020-04-22 18:38,2020,https://mp.weixin.qq.com/s/f8eWJASsRLl-KxMFplQjsA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200422_阿里云建筑公司/阿里云建筑公司.md,4935,112,3,4,,,,,,,,,0.0,,no_interaction,商业公司拆解,直给判断
156,年轻人是机遇，也是B站的挑战,半佛仙人,2020-04-25 16:26,2020,https://mp.weixin.qq.com/s/JwanwpHvzWazhpf5LuTUiA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200425_年轻人是机遇，也是B站的挑战/年轻人是机遇，也是B站的挑战.md,6358,173,4,10,,,,,,,,,0.0,,no_interaction,文娱产品拆解,对象加判断
157,青春吃瓜指南,半佛仙人,2020-04-28 18:31,2020,https://mp.weixin.qq.com/s/n1nWetZw4CPcj5OHD5-tMQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200428_青春吃瓜指南/青春吃瓜指南.md,4182,102,10,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
158,手上输出不如嘴上功夫,半佛仙人,2020-04-29 18:35,2020,https://mp.weixin.qq.com/s/LWFBRElnDfFdxNn-gFC3og,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200429_手上输出不如嘴上功夫/手上输出不如嘴上功夫.md,4580,81,6,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
159,阅文快上车，PCG来不及解释了,半佛仙人,2020-04-30 20:16,2020,https://mp.weixin.qq.com/s/7EDtJF8SARyMJIO5NPPH8g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200430_阅文快上车，PCG来不及解释了/阅文快上车，PCG来不及解释了.md,3673,98,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
160,这届年轻人不吃苦？别闹了。,半佛仙人,2020-05-01 20:36,2020,https://mp.weixin.qq.com/s/SCnvDiBeJ8jIPhUtYu0Z2g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200501_这届年轻人不吃苦？别闹了。/这届年轻人不吃苦？别闹了。.md,936,35,3,1,,,,,,,,,0.0,,no_interaction,热点观点杂谈,反常识提问
161,不用吃奶的力气做营销的品牌终将被淘汰,半佛仙人,2020-05-04 20:10,2020,https://mp.weixin.qq.com/s/N88FsVUHQmSX8IqklraySg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200504_不用吃奶的力气做营销的品牌终将被淘汰/不用吃奶的力气做营销的品牌终将被淘汰.md,4953,116,8,7,,,,,,,,,0.0,,no_interaction,消费品牌观察,直给判断
162,聚划算才是最懂年轻人的土豪,半佛仙人,2020-05-05 21:34,2020,https://mp.weixin.qq.com/s/Jqm9WlFbHkxG3QikI9Hzug,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200505_聚划算才是最懂年轻人的土豪/聚划算才是最懂年轻人的土豪.md,3977,65,3,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
163,投资理财防坑指南,半佛仙人,2020-05-06 12:08,2020,https://mp.weixin.qq.com/s/RbyJbqHDiZJdmsfuzF8PRQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200506_投资理财防坑指南/投资理财防坑指南.md,5896,161,3,7,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
164,“互联网思维” 碧桂园已玩了快30年,半佛仙人,2020-05-07 18:51,2020,https://mp.weixin.qq.com/s/h2Nq7uP9mexj-Md3n20_Aw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200507_“互联网思维” 碧桂园已玩了快30年/“互联网思维” 碧桂园已玩了快30年.md,4569,95,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
165,人生是逆命，也是随波逐流,半佛仙人,2020-05-09 12:07,2020,https://mp.weixin.qq.com/s/16roei5da4BKkaf8SMh3PQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200509_人生是逆命，也是随波逐流/人生是逆命，也是随波逐流.md,2674,102,3,1,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
166,丰巢和快递有恃无恐,半佛仙人,2020-05-10 18:48,2020,https://mp.weixin.qq.com/s/67urcdWtGEujH0HmmjkU0Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200510_丰巢和快递有恃无恐/丰巢和快递有恃无恐.md,1824,54,3,1,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
167,我不想当流量,半佛仙人,2020-05-12 12:35,2020,https://mp.weixin.qq.com/s/979M-V_nIzF6IaFpNJP0Jg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200512_我不想当流量/我不想当流量.md,4026,97,4,7,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
168,丰巢暴打快递，志在菜鸟,半佛仙人,2020-05-13 12:08,2020,https://mp.weixin.qq.com/s/q0rfYyjKbvei0eLuZS76EQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200513_丰巢暴打快递，志在菜鸟/丰巢暴打快递，志在菜鸟.md,4467,127,4,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
169,千座城是如何被亿万传薪人点亮的？,半佛仙人,2020-05-15 12:14,2020,https://mp.weixin.qq.com/s/uNKSvyGfK6QOoIn4qJHlpw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200515_千座城是如何被亿万传薪人点亮的？/千座城是如何被亿万传薪人点亮的？.md,4109,110,19,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,反常识提问
170,你想不到口罩可以有多骚,半佛仙人,2020-05-16 20:21,2020,https://mp.weixin.qq.com/s/2Uj2lxSUywdvJqzYfAON7g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200516_你想不到口罩可以有多骚/你想不到口罩可以有多骚.md,4229,89,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
171,淘宝刘一刀，直播刀刀暴击,半佛仙人,2020-05-17 18:29,2020,https://mp.weixin.qq.com/s/Z_FaCoYG37l6VktbzmPi4Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200517_淘宝刘一刀，直播刀刀暴击/淘宝刘一刀，直播刀刀暴击.md,4643,95,8,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
172,为什么团建这么招人恨,半佛仙人,2020-05-18 12:25,2020,https://mp.weixin.qq.com/s/kam0X_1TSksM1K9HZB7z-g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200518_为什么团建这么招人恨/为什么团建这么招人恨.md,3334,107,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,追问机制
173,人生无新旧，职业有轮回,半佛仙人,2020-05-19 12:35,2020,https://mp.weixin.qq.com/s/9KShaHP4atMb7CBtTsthlQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200519_人生无新旧，职业有轮回/人生无新旧，职业有轮回.md,4606,108,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
174,不怕耍花招，就怕刘一刀,半佛仙人,2020-05-21 23:04,2020,https://mp.weixin.qq.com/s/jw4EGirQk-8h3RzIqyhqlg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200521_不怕耍花招，就怕刘一刀/不怕耍花招，就怕刘一刀.md,3841,106,3,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
175,零食都开始努力了，人类怎能做条咸鱼,半佛仙人,2020-05-22 19:31,2020,https://mp.weixin.qq.com/s/W5jYWroRKJFTNw-cEHJ3_Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200522_零食都开始努力了，人类怎能做条咸鱼/零食都开始努力了，人类怎能做条咸鱼.md,3637,131,4,7,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
176,生活的高潮在于无聊,半佛仙人,2020-05-23 12:16,2020,https://mp.weixin.qq.com/s/CUMFwtft-v6j3Qr2lPtcEw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200523_生活的高潮在于无聊/生活的高潮在于无聊.md,4771,137,3,9,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
177,攒钱是改变命运的策略,半佛仙人,2020-05-24 12:39,2020,https://mp.weixin.qq.com/s/ElMKHZBFyJm9skIN6oaAKQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200524_攒钱是改变命运的策略/攒钱是改变命运的策略.md,2290,68,8,1,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
178,流量公益让所有人变得势均力敌,半佛仙人,2020-05-25 12:05,2020,https://mp.weixin.qq.com/s/9AJ0D2SyKDBu40Mq5DamPw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200525_流量公益让所有人变得势均力敌/流量公益让所有人变得势均力敌.md,3866,82,7,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
179,文字创作衰落？笑死我了。,半佛仙人,2020-05-26 12:12,2020,https://mp.weixin.qq.com/s/Pmo66wayTengq4dVk7vt3Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200526_文字创作衰落？笑死我了。/文字创作衰落？笑死我了。.md,1801,69,3,1,,,,,,,,,0.0,,no_interaction,热点观点杂谈,反常识提问
180,外卖涨价了？数字会骗人,半佛仙人,2020-05-27 12:23,2020,https://mp.weixin.qq.com/s/Ou5KaGRZUWihP6F1bZtPJw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200527_外卖涨价了？数字会骗人/外卖涨价了？数字会骗人.md,3153,98,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,反常识提问
181,不要让上帝自己动,半佛仙人,2020-05-28 18:26,2020,https://mp.weixin.qq.com/s/pQc-dMvDUwMcUynvp9uTXw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200528_不要让上帝自己动/不要让上帝自己动.md,3828,105,3,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
182,内容创作，不要全职,半佛仙人,2020-05-29 20:19,2020,https://mp.weixin.qq.com/s/CqLKiqjgk6aTJxG8p8i9HA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200529_内容创作，不要全职/内容创作，不要全职.md,1484,56,3,1,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
183,明星去直播并不是降维打击,半佛仙人,2020-05-30 19:29,2020,https://mp.weixin.qq.com/s/1G07ICzqucy1JhjXIwdFBA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200530_明星去直播并不是降维打击/明星去直播并不是降维打击.md,2846,85,3,1,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
184,上海互联网不相信故事,半佛仙人,2020-05-31 18:39,2020,https://mp.weixin.qq.com/s/QCL6VboWo_Pj9no9_RzWcw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200531_上海互联网不相信故事/上海互联网不相信故事.md,2743,90,3,4,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
185,一个喜欢玩具的人，永远也不会变坏,半佛仙人,2020-06-01 12:16,2020,https://mp.weixin.qq.com/s/LDPBQQwpodpAXBHxWNGSLg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200601_一个喜欢玩具的人，永远也不会变坏/一个喜欢玩具的人，永远也不会变坏.md,3502,75,6,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
186,直播下半场，始于一个黑盒,半佛仙人,2020-06-02 18:29,2020,https://mp.weixin.qq.com/s/dwBjaoNHPaoNyAd_lm-62g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200602_直播下半场，始于一个黑盒/直播下半场，始于一个黑盒.md,4572,130,3,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
187,不要在别人的标准里争第一,半佛仙人,2020-06-03 12:26,2020,https://mp.weixin.qq.com/s/sFY-Z-0uSqMHyVXbMo9i4Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200603_不要在别人的标准里争第一/不要在别人的标准里争第一.md,1830,55,3,1,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
188,做营销还是摆地摊,半佛仙人,2020-06-04 12:33,2020,https://mp.weixin.qq.com/s/PG3msfj90a1Oi30Dw1w_Jw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200604_做营销还是摆地摊/做营销还是摆地摊.md,4025,97,12,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
189,设计好看就是可以为所欲为,半佛仙人,2020-06-05 12:38,2020,https://mp.weixin.qq.com/s/iuvjceX5ziTtAVOzlcNCfw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200605_设计好看就是可以为所欲为/设计好看就是可以为所欲为.md,4921,98,7,6,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
190,年轻人到底要不要买房,半佛仙人,2020-06-06 18:28,2020,https://mp.weixin.qq.com/s/M-Zj_yAXKWtSycROqdP4uw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200606_年轻人到底要不要买房/年轻人到底要不要买房.md,3040,93,3,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
191,女明星真砍起来，都是分分钟过亿的交情,半佛仙人,2020-06-07 20:54,2020,https://mp.weixin.qq.com/s/lOc6CH_7cQ_LIdj5lFx3_w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200607_女明星真砍起来，都是分分钟过亿的交情/女明星真砍起来，都是分分钟过亿的交情.md,3925,67,5,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,对象加判断
192,一个男人带着几十万去跳海,半佛仙人,2020-06-08 12:29,2020,https://mp.weixin.qq.com/s/eF9Di2_gib062EIdfuCTAw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20200608_一个男人带着几十万去跳海/一个男人带着几十万去跳海.md,5640,156,26,5,,,,,,,,,0.0,,no_interaction,热点观点杂谈,直给判断
