file,title,author,date,type,chars,paragraphs,median_para,short_ratio,max_short_run,sections,images,read,like,share,fav,comment,interaction_score,train_holdout,source_stratum,url
20211015_「越南制造」遭遇危机，百万工人逃离耐克、苹果工厂.md,「越南制造」遭遇危机，百万工人逃离耐克、苹果工厂,袁斯来 苏建勋,2021-10-15,综合商业观察,2039,38,53.5,0.23684210526315788,4,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/2grAO8EJIHJr0rULqwptiQ
20211015_先进制程堪比「印钞机」，台积电Q3营收创历史新高.md,先进制程堪比「印钞机」，台积电Q3营收创历史新高,邱晓芬,2021-10-15,综合商业观察,652,15,49,0.3333333333333333,2,0,7,4703,12,0,3,0,4847,training,routine,https://mp.weixin.qq.com/s/jH1fT4k9chFUnG4IshlFFw
20211016_以轻卡低度气泡酒切入年轻人「微醺」经济，「大于等于九」获数千万元天使轮融资｜早起看早期.md,以轻卡低度气泡酒切入年轻人「微醺」经济，「大于等于九」获数千万元天使轮融资｜早起看早期,宋予,2021-10-16,早起看早期/融资稿,1380,25,21,0.48,6,0,8,,,,,,,training,routine,https://mp.weixin.qq.com/s/W5kUzzum_xIFaxoIQpnQBA
20211017_为了卖更多手机和小爱同学，小米做起了ToB生意.md,为了卖更多手机和小爱同学，小米做起了ToB生意,邱晓芬 苏建勋,2021-10-17,综合商业观察,1771,28,59.5,0.2857142857142857,6,0,8,,,,,,,training,routine,https://mp.weixin.qq.com/s/NaJUpX_PfrX9gzUyX1dy0Q
20211017_从Facebook到微信，社交媒体的青少年之困｜知料.md,从Facebook到微信，社交媒体的青少年之困｜知料,连然 张信宇,2021-10-17,综合商业观察,2368,35,68,0.2571428571428571,5,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/rOm07HTfKt8wJSz2-rjGrg
20211017_前「彩电一哥」10年亏70亿，康佳哪一步走偏了？.md,前「彩电一哥」10年亏70亿，康佳哪一步走偏了？,袁斯来 苏建勋,2021-10-17,综合商业观察,1991,39,61,0.2564102564102564,4,0,12,,,,,,,training,routine,https://mp.weixin.qq.com/s/lpfIj1kj7veFa9XS3hNSsQ
20211017_被150万网络黑产盯上之后，科技巨头要建起新型防火墙.md,被150万网络黑产盯上之后，科技巨头要建起新型防火墙,张婧怡 苏建勋,2021-10-17,综合商业观察,3430,50,63.5,0.2,3,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/AjjmzMY7WseUca9OZ4tE4A
20211018_苹果发布会在即，或将AirPods打造为健康监控设备.md,苹果发布会在即，或将AirPods打造为健康监控设备,蒲诗钰,2021-10-18,综合商业观察,685,12,46.5,0.4166666666666667,2,0,7,,,,,,,training,routine,https://mp.weixin.qq.com/s/S0H5-DEp9DW1SUPW4WK8dQ
20211019_富士康跨界造车，鸿海发布三款电动汽车.md,富士康跨界造车，鸿海发布三款电动汽车,蒲诗钰,2021-10-19,综合商业观察,733,13,28,0.46153846153846156,2,0,7,,,,,,,training,routine,https://mp.weixin.qq.com/s/KEz3WKI4GY4cId21XzGCXQ
20211019_认养一头牛筹划A股上市，过去三年复合增长率110%.md,认养一头牛筹划A股上市，过去三年复合增长率110%,杨亚飞,2021-10-19,IPO/资本市场,1024,18,63.5,0.3888888888888889,4,0,8,8434,10,1,9,0,8626,training,high-engagement,https://mp.weixin.qq.com/s/TOwuTwugJF1i03DRvzEtnw
20211019_高端瓜子「三胖蛋」完成过亿元A轮融资，要用原味大瓜子切入炒货市场｜早起看早期.md,高端瓜子「三胖蛋」完成过亿元A轮融资，要用原味大瓜子切入炒货市场｜早起看早期,杨亚飞,2021-10-19,早起看早期/融资稿,1534,24,71.0,0.4166666666666667,6,0,6,,,,,,,training,routine,https://mp.weixin.qq.com/s/0ArcJaKkWIGaGv5E7g7xkA
20211020_「techWise 睿效科技」完成千万元天使轮融资，从内容角度切入营销赛道｜早起看早期.md,「techWise 睿效科技」完成千万元天使轮融资，从内容角度切入营销赛道｜早起看早期,王与桐,2021-10-20,早起看早期/融资稿,1761,30,50.0,0.3333333333333333,6,0,7,3138,6,3,4,0,3290,training,routine,https://mp.weixin.qq.com/s/4GofIfPpyOzHkZ04D1CruQ
20211021_碳中和最大笔交易诞生：春华资本战略投资「远景科技」超6亿美元｜36氪独家.md,碳中和最大笔交易诞生：春华资本战略投资「远景科技」超6亿美元｜36氪独家,吴睿睿,2021-10-21,综合商业观察,2112,26,72.0,0.15384615384615385,2,0,8,,,,,,,training,routine,https://mp.weixin.qq.com/s/PQ8YVm4huPkFIi-Fi3AguA
20211022_为全面电动化转型募资？消息称保时捷将独立上市.md,为全面电动化转型募资？消息称保时捷将独立上市,王林,2021-10-22,IPO/资本市场,679,16,43.5,0.375,3,0,7,2491,3,0,1,0,2529,training,routine,https://mp.weixin.qq.com/s/lCu2ey986o3yA05lkFMfow
20211022_以果蔬为核心打造儿童健康零食产品，「果蔬天团」获千万级人民币天使轮融资丨早起看早期.md,以果蔬为核心打造儿童健康零食产品，「果蔬天团」获千万级人民币天使轮融资丨早起看早期,子佩 姚兰,2021-10-22,早起看早期/融资稿,1932,30,49.5,0.43333333333333335,6,0,7,5157,8,4,7,0,5373,training,routine,https://mp.weixin.qq.com/s/zFbVi1sCqGoojg_xLHdSAQ
20211023_「OLEADA」完成近千万人民币天使轮融资，专为白领女性打造时尚且实用的通勤包｜早起看早期.md,「OLEADA」完成近千万人民币天使轮融资，专为白领女性打造时尚且实用的通勤包｜早起看早期,刘妍钰 董洁,2021-10-23,早起看早期/融资稿,1767,38,30.0,0.47368421052631576,6,0,14,,,,,,,training,routine,https://mp.weixin.qq.com/s/QCAY473UT8fBvc2pGwBptg
20211025_SparkX邑炎科技连续完成数亿元A轮、B轮融资，将进一步深耕跨境数字营销解决方案丨早起看早期.md,SparkX邑炎科技连续完成数亿元A轮、B轮融资，将进一步深耕跨境数字营销解决方案丨早起看早期,杨逍,2021-10-25,早起看早期/融资稿,1557,24,51.0,0.3333333333333333,6,0,6,5355,6,41,0,0,6235,training,routine,https://mp.weixin.qq.com/s/L8w7ObYw2rl5GpVapatjRg
20211025_对话青山资本张野：就这样「脱轨」下去｜尺度.md,对话青山资本张野：就这样「脱轨」下去｜尺度,任倩 刘旌,2021-10-25,专访/人物对话,6428,117,47,0.24786324786324787,2,0,13,,,,,,,training,routine,https://mp.weixin.qq.com/s/efpOiz52wSGGiex3_cB0_A
20211025_浙江美大前三季度营收上涨30.3%，「白马股」被低估？.md,浙江美大前三季度营收上涨30.3%，「白马股」被低估？,谢芸子,2021-10-25,综合商业观察,569,15,19,0.5333333333333333,5,0,6,3291,3,0,1,0,3329,training,routine,https://mp.weixin.qq.com/s/gS7qXa5eiBiXOKWpuVs98w
20211026_「本味鲜物」获千万人民币Pre-A轮融资，小红书领投，主切低温肉制品市场丨早起看早期.md,「本味鲜物」获千万人民币Pre-A轮融资，小红书领投，主切低温肉制品市场丨早起看早期,杨亚飞,2021-10-26,早起看早期/融资稿,1050,21,30,0.47619047619047616,6,0,7,6254,5,2,4,0,6376,training,routine,https://mp.weixin.qq.com/s/uKwpHZYmH8usiHMj1-g7_w
20211026_光线传媒Q3扣非净利大跌近73%，新季度能否靠《误杀2》翻盘？.md,光线传媒Q3扣非净利大跌近73%，新季度能否靠《误杀2》翻盘？,李欣,2021-10-26,综合商业观察,543,13,24,0.38461538461538464,3,0,6,3608,2,0,7,0,3684,training,routine,https://mp.weixin.qq.com/s/J9EJiwDS7mT0ySsUTccsnA
20211027_用「疾病模型平台+AI」加速创新靶向药研发，「希格生科」获近千万美元天使+轮融资丨早起看早期.md,用「疾病模型平台+AI」加速创新靶向药研发，「希格生科」获近千万美元天使+轮融资丨早起看早期,顿雨婷,2021-10-27,早起看早期/融资稿,1220,23,65,0.34782608695652173,6,0,6,2525,3,1,4,0,2607,training,routine,https://mp.weixin.qq.com/s/nyntCGMhHpgkVFzybsYWTw
20211028_TikTok加速团结各大独立站，跨境电商的又一次红利期？.md,TikTok加速团结各大独立站，跨境电商的又一次红利期？,余洋洋 张信宇,2021-10-28,综合商业观察,2275,40,59.5,0.225,5,0,13,,,,,,,training,routine,https://mp.weixin.qq.com/s/tFMOdYMY5qDmbxd8Ns_M-g
20211028_买iPhone不送充电器了，大学生把苹果告上法庭.md,买iPhone不送充电器了，大学生把苹果告上法庭,张婧怡,2021-10-28,综合商业观察,1293,25,47,0.32,3,0,8,7057,47,1,16,5,7825,training,high-engagement,https://mp.weixin.qq.com/s/_jgxBBpVTg6Jtl-AfNkSuA
20211028_你看不见的环球影城｜深氪.md,你看不见的环球影城｜深氪,36氪,2021-10-28,深氪/深度商业故事,7580,105,71,0.08571428571428572,2,0,19,,,,,,,training,routine,https://mp.weixin.qq.com/s/ysVzCn1hMOg0J9zpEDelng
20211028_谁说基金行业缺乏创新？红杉成立了一支永远存续的基金.md,谁说基金行业缺乏创新？红杉成立了一支永远存续的基金,任倩 刘旌,2021-10-28,综合商业观察,2058,34,59.0,0.29411764705882354,5,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/OG-QBHnrYggZ_9yc1I2sIg
20211028_领骏科技获地平线等数千万元投资，加速自动驾驶巴士和支线物流商业化丨早起看早期.md,领骏科技获地平线等数千万元投资，加速自动驾驶巴士和支线物流商业化丨早起看早期,李勤,2021-10-28,早起看早期/融资稿,1363,26,49.0,0.34615384615384615,6,0,6,2495,4,0,1,0,2543,training,routine,https://mp.weixin.qq.com/s/agAbsOex4v5_tKWaQxT4XA
20211029_ESG在一级市场：你主动一点，我们就有故事｜知料.md,ESG在一级市场：你主动一点，我们就有故事｜知料,国佳佳 董洁,2021-10-29,综合商业观察,4698,81,52,0.30864197530864196,6,0,14,9314,33,8,38,0,10108,training,high-engagement,https://mp.weixin.qq.com/s/mXSgg1Fs-yJXs7JRoYc8DQ
20211029_下放120W快充和一亿像素，Redmi Note11系列1199元起售.md,下放120W快充和一亿像素，Redmi Note11系列1199元起售,张婧怡,2021-10-29,综合商业观察,883,20,38.5,0.2,2,0,6,5637,6,0,8,1,5791,training,routine,https://mp.weixin.qq.com/s/GR7SRX2QZakY3mT3Oq9wkQ
20211029_为智能汽车提供全栈式影像解决方案，瞰瞰智能科技获得近亿元A轮融资丨早起看早期.md,为智能汽车提供全栈式影像解决方案，瞰瞰智能科技获得近亿元A轮融资丨早起看早期,袁斯来,2021-10-29,早起看早期/融资稿,1152,20,53.5,0.4,6,0,5,3488,2,9,2,0,3704,training,routine,https://mp.weixin.qq.com/s/vsAcVncC8i0RdCoa28HAhQ
20211029_宿华卸任快手CEO，程一笑接任｜36氪独家.md,宿华卸任快手CEO，程一笑接任｜36氪独家,刘丹如 张信宇,2021-10-29,综合商业观察,609,14,37.5,0.5,5,0,8,,,,,,,training,routine,https://mp.weixin.qq.com/s/_vAtAnt0MGk6WUByCTEpqQ
20211029_重新认知美团.md,重新认知美团,董洁,2021-10-29,综合商业观察,2033,32,68.0,0.1875,2,0,7,,,,,,,training,routine,https://mp.weixin.qq.com/s/XwDHbsdbQ7Yx4d99CwJfBA
20211030_Facebook改名背后：苹果隐私新政重塑权力格局.md,Facebook改名背后：苹果隐私新政重塑权力格局,张信宇,2021-10-30,综合商业观察,3687,44,92.5,0.22727272727272727,4,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/mMKD82K8kIKrHo1xUfvxjw
20211030_剧本杀种草社区「天剧」已完成数百万种子轮融资，当97年连续创业者遇上00后投资人丨早起看早期.md,剧本杀种草社区「天剧」已完成数百万种子轮融资，当97年连续创业者遇上00后投资人丨早起看早期,连然 刘士武,2021-10-30,早起看早期/融资稿,1525,26,56.0,0.38461538461538464,6,0,8,8634,14,4,14,0,8966,training,high-engagement,https://mp.weixin.qq.com/s/2QrLuprBQCSEwn8AXNTamA
20211030_原企服明星公司「今目标」断网停服，协同办公大浪淘沙.md,原企服明星公司「今目标」断网停服，协同办公大浪淘沙,邓咏仪 苏建勋,2021-10-30,综合商业观察,2257,42,60.5,0.35714285714285715,4,0,13,8554,7,7,16,0,8892,training,high-engagement,https://mp.weixin.qq.com/s/BfEmRCpHViXOYRjowp0jCQ
20211030_极兔68亿元收购百世快递中国区业务，接入阿里电商体系有戏？.md,极兔68亿元收购百世快递中国区业务，接入阿里电商体系有戏？,董洁,2021-10-30,综合商业观察,1395,22,65.5,0.22727272727272727,2,0,8,,,,,,,training,routine,https://mp.weixin.qq.com/s/d4vqviTZ15AR9XuEWlqgIg
20211101_Notion的百亿美金之路：下一代微软Office？｜知料.md,Notion的百亿美金之路：下一代微软Office？｜知料,邓咏仪 苏建勋,2021-11-01,综合商业观察,2473,43,58,0.3023255813953488,5,0,13,,,,,,,training,routine,https://mp.weixin.qq.com/s/Z2JbmSJQu5M2XXpHip8t1g
20211101_主要制度规则落地，北交所有望于11月15日开市交易丨市场要闻.md,主要制度规则落地，北交所有望于11月15日开市交易丨市场要闻,王林,2021-11-01,综合商业观察,652,14,26.5,0.2857142857142857,2,0,7,2423,4,0,3,0,2487,training,routine,https://mp.weixin.qq.com/s/AVJGIJj7YVd2P1xG6J86XA
20211101_奥琦玮创始人孔令博：To B创业迎来最佳时机，下沉市场是新机会｜36氪专访.md,奥琦玮创始人孔令博：To B创业迎来最佳时机，下沉市场是新机会｜36氪专访,董洁,2021-11-01,专访/人物对话,3750,74,31.0,0.28378378378378377,4,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/ozcRCwFOZCr69nTXZCJc-Q
20211101_永辉三季报亏损收窄，但生鲜这门生意线下还有机会吗？.md,永辉三季报亏损收窄，但生鲜这门生意线下还有机会吗？,杨亚飞 董洁,2021-11-01,综合商业观察,2073,34,66.5,0.23529411764705882,4,0,12,9343,11,1,10,0,9553,training,high-engagement,https://mp.weixin.qq.com/s/eXv95e57aWiJX2REmvWcTw
20211103_新草本主义零食「TipsYou」完成千万级天使轮融资，用科技带动国潮汉方养生丨早起看早期.md,新草本主义零食「TipsYou」完成千万级天使轮融资，用科技带动国潮汉方养生丨早起看早期,思绮,2021-11-03,早起看早期/融资稿,1263,19,53,0.42105263157894735,6,0,8,,,,,,,training,routine,https://mp.weixin.qq.com/s/ciT6KVv20jyagfVpsGdybA
20211104_前魅蓝创始人李楠新品牌「怒喵科技」，获龙珠资本A轮5000万融资丨早起看早期.md,前魅蓝创始人李楠新品牌「怒喵科技」，获龙珠资本A轮5000万融资丨早起看早期,袁斯来 苏建勋,2021-11-04,早起看早期/融资稿,961,22,39.5,0.4090909090909091,6,0,7,,,,,,,training,routine,https://mp.weixin.qq.com/s/2vK7Gn1xr79t1tvZcN8HdA
20211105_加点滋味完成近亿元A轮融资，成立一年连融三轮，要做复合调味品「餐厅味」丨早起看早期.md,加点滋味完成近亿元A轮融资，成立一年连融三轮，要做复合调味品「餐厅味」丨早起看早期,杨亚飞 董洁,2021-11-05,早起看早期/融资稿,1741,32,60.5,0.375,6,0,10,5545,2,7,4,0,5737,training,routine,https://mp.weixin.qq.com/s/9XQZGiuhhrfC-KcM23-Y8w
20211106_正值建材城变革时，装修建材B2B交易平台「掌上辅材」完成B轮融资丨早起看早期.md,正值建材城变革时，装修建材B2B交易平台「掌上辅材」完成B轮融资丨早起看早期,王与桐,2021-11-06,早起看早期/融资稿,2141,35,38,0.2857142857142857,6,0,6,,,,,,,training,routine,https://mp.weixin.qq.com/s/Bv0dyKaAPIh-r4Y1NBN41g
20211107_一千个创业者，一千个元宇宙｜ 深氪lite.md,一千个创业者，一千个元宇宙｜ 深氪lite,张信宇 乔芊,2021-11-07,深氪/深度商业故事,5033,77,65,0.15584415584415584,4,0,14,,,,,,,training,routine,https://mp.weixin.qq.com/s/g0XAN8NsiYydpMHenE2zcg
20211108_下一个风口？氢燃料电池再迎重磅政策利好.md,下一个风口？氢燃料电池再迎重磅政策利好,王林,2021-11-08,综合商业观察,853,14,66.0,0.42857142857142855,4,0,7,8577,12,1,4,0,8749,training,high-engagement,https://mp.weixin.qq.com/s/QjBKGhQu5COfT8UykYpq3Q
20211109_央行重磅利好，碳减排支持工具助光伏、储能集体冲高.md,央行重磅利好，碳减排支持工具助光伏、储能集体冲高,王林,2021-11-09,综合商业观察,558,12,28.0,0.4166666666666667,3,0,7,3094,8,0,3,0,3198,training,routine,https://mp.weixin.qq.com/s/d5Jj_z7ydfOj93Hmh_uetw
20211109_开eVTOL出行不是梦，各路玩家抢占万亿美元空中交通市场｜行业观察.md,开eVTOL出行不是梦，各路玩家抢占万亿美元空中交通市场｜行业观察,张麟 石亚琼,2021-11-09,趋势观察/研究报告,6231,121,49,0.2727272727272727,4,0,14,,,,,,,training,routine,https://mp.weixin.qq.com/s/GZo6rA4HydOlJDgPWvnrnw
20211110_「谷肉」连续完成两轮千万元级融资，推出高端植物肉品牌「植无极」，主打「大块植物牛肉」丨早起看早期.md,「谷肉」连续完成两轮千万元级融资，推出高端植物肉品牌「植无极」，主打「大块植物牛肉」丨早起看早期,Zhudy,2021-11-10,早起看早期/融资稿,1490,25,40,0.48,6,0,9,,,,,,,training,routine,https://mp.weixin.qq.com/s/8EiW2kb4NkVDd9AnIOG66g
20211110_英伟达发布全球最小AI超算，以及元宇宙虚拟化身平台.md,英伟达发布全球最小AI超算，以及元宇宙虚拟化身平台,邱晓芬,2021-11-10,综合商业观察,826,18,46.5,0.2222222222222222,2,0,8,6062,19,0,13,1,6386,training,routine,https://mp.weixin.qq.com/s/UCbx9xMRvMKZlCET42CgUw
20211110_苹果挖角特斯拉自动驾驶关键成员，或将开发自动驾驶软件｜最前线.md,苹果挖角特斯拉自动驾驶关键成员，或将开发自动驾驶软件｜最前线,张婧怡,2021-11-10,最前线/快讯分析,942,18,54.0,0.2777777777777778,3,0,7,2822,8,0,5,0,2942,training,routine,https://mp.weixin.qq.com/s/dnmaJcakZ_3x_ANJSd21DQ
20211110_高盛、中信争抢增发份额，中环股份怎么长成千亿光伏企业？.md,高盛、中信争抢增发份额，中环股份怎么长成千亿光伏企业？,袁斯来 苏建勋,2021-11-10,综合商业观察,2306,39,64,0.20512820512820512,4,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/OdahsqCc6XxT55gG5c8fUg
20211111_直播电商KOL供应链SaaS平台「热度星选」获5000万元A轮融资丨早起看早期.md,直播电商KOL供应链SaaS平台「热度星选」获5000万元A轮融资丨早起看早期,泡泡,2021-11-11,早起看早期/融资稿,1162,22,20.0,0.5,6,0,7,6630,7,19,6,0,7128,training,high-engagement,https://mp.weixin.qq.com/s/eWVzDDHf8wZJPXNFXizVOQ
20211112_未上市即成「市值老大」，微创脑科学值不值112亿？.md,未上市即成「市值老大」，微创脑科学值不值112亿？,顿雨婷,2021-11-12,IPO/资本市场,2593,47,52,0.2978723404255319,4,0,14,,,,,,,training,routine,https://mp.weixin.qq.com/s/7BjeZuoPf7ykhRr0p3cI7w
20211114_股价腰斩后，「果链」明星企业蓝思科技要做光伏玻璃｜焦点分析.md,股价腰斩后，「果链」明星企业蓝思科技要做光伏玻璃｜焦点分析,袁斯来 苏建勋,2021-11-14,焦点分析/行业拆解,2220,39,56,0.20512820512820512,3,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/-vmfAYXiKABksKUct2vlvg
20211116_新锐儿童零食品牌「蔬格乐」完成数千万元天使轮融资，投资方为壹叁资本和祥峰投资｜早起看早期.md,新锐儿童零食品牌「蔬格乐」完成数千万元天使轮融资，投资方为壹叁资本和祥峰投资｜早起看早期,姚兰,2021-11-16,早起看早期/融资稿,1652,29,38,0.4482758620689655,6,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/ohdPbuNwjgAUuXaq6gojPA
20211117_加速推进线下渠道，精酿品牌「轩博啤酒」再获数千万元A轮融资｜早起看早期.md,加速推进线下渠道，精酿品牌「轩博啤酒」再获数千万元A轮融资｜早起看早期,子佩,2021-11-17,早起看早期/融资稿,1601,24,24.0,0.5,6,0,7,6366,5,12,8,0,6720,training,high-engagement,https://mp.weixin.qq.com/s/jyVbcV2ZDNTaImgyrqJvBA
20211118_「宝链智能」获千万级Pre-A轮融资，提供工业视觉3D高精度解决方案｜早起看早期.md,「宝链智能」获千万级Pre-A轮融资，提供工业视觉3D高精度解决方案｜早起看早期,杨逍,2021-11-18,早起看早期/融资稿,1285,20,28.0,0.45,6,0,6,,,,,,,training,routine,https://mp.weixin.qq.com/s/t6FFvOHgvme627a8SW5EIw
20211118_亚士创能计划定增募资6亿元，拟用于偿债或补充流动资金.md,亚士创能计划定增募资6亿元，拟用于偿债或补充流动资金,王晗玉,2021-11-18,综合商业观察,644,14,35.0,0.21428571428571427,2,0,6,,,,,,,training,routine,https://mp.weixin.qq.com/s/pB7xzyaNUqGKVkj6w0LZEQ
20211118_高通新财年增长目标：继续扩展半导体，汽车业务5年增长至35亿美元.md,高通新财年增长目标：继续扩展半导体，汽车业务5年增长至35亿美元,蒲诗钰,2021-11-18,综合商业观察,927,17,58,0.29411764705882354,2,0,7,2145,4,0,0,0,2185,training,routine,https://mp.weixin.qq.com/s/RlkD34iYrNRigUHpvgE5FQ
20211119_三季报哀鸿遍野，京东扛住了.md,三季报哀鸿遍野，京东扛住了,董洁 乔芊,2021-11-19,综合商业观察,2242,38,67.0,0.23684210526315788,5,0,12,,,,,,,training,routine,https://mp.weixin.qq.com/s/CYgjVzknhOMhNUPkcNfzZQ
20211119_天下没有好做的生意了，包括阿里自己.md,天下没有好做的生意了，包括阿里自己,彭倩 乔芊,2021-11-19,综合商业观察,2443,44,53.5,0.25,5,0,12,,,,,,,training,routine,https://mp.weixin.qq.com/s/a2useBQZDXEs1t13rPVwEw
20211119_百度广告为AI输血，但重塑新的增长变量有点难.md,百度广告为AI输血，但重塑新的增长变量有点难,李安琪 苏建勋,2021-11-19,综合商业观察,1996,43,52,0.23255813953488372,5,0,10,4900,14,0,5,0,5080,training,routine,https://mp.weixin.qq.com/s/1CPbl03gpD1Wxivk1_Kdyw
20211120_布局移动康复车，「灵动曲线」获近千万元天使轮融资｜早起看早期.md,布局移动康复车，「灵动曲线」获近千万元天使轮融资｜早起看早期,Dufresne,2021-11-20,早起看早期/融资稿,1011,17,32,0.4117647058823529,6,0,5,2885,5,4,0,0,3015,training,routine,https://mp.weixin.qq.com/s/CqAvxi4EB6dzfRXh_jod9Q
20211122_天下秀布局元宇宙产品，被上交所监管警示.md,天下秀布局元宇宙产品，被上交所监管警示,宋婉心,2021-11-22,综合商业观察,678,16,25.5,0.25,2,0,6,,,,,,,training,routine,https://mp.weixin.qq.com/s/w3lIbU7vW3t4WCcP97_yYw
20211122_网红补税潮来临，雪梨、林姗姗共被罚超9000万元｜市场要闻.md,网红补税潮来临，雪梨、林姗姗共被罚超9000万元｜市场要闻,宋婉心,2021-11-22,综合商业观察,673,15,29,0.4,3,0,6,8413,10,0,3,2,8597,training,high-engagement,https://mp.weixin.qq.com/s/THxByR7Npg2yZyekrA3IRg
20211123_主打粤式米线，肥汁米蘭获过亿元A轮融资丨早起看早期.md,主打粤式米线，肥汁米蘭获过亿元A轮融资丨早起看早期,彭倩 乔芊,2021-11-23,早起看早期/融资稿,1345,25,46,0.4,6,0,7,,,,,,,training,routine,https://mp.weixin.qq.com/s/abypVhOuDgLMGXzMSIvw_w
20211124_手机销量放缓，但小米还有其他的赚钱方法.md,手机销量放缓，但小米还有其他的赚钱方法,邱晓芬 苏建勋,2021-11-24,综合商业观察,2104,35,63,0.22857142857142856,3,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/2F9y2zwvWsLf7hgJvO8UEw
20211125_AR眼镜品牌「INMO影目科技」完成Pre-A轮融资，经纬创投领投丨早起看早期.md,AR眼镜品牌「INMO影目科技」完成Pre-A轮融资，经纬创投领投丨早起看早期,邱晓芬 苏建勋,2021-11-25,早起看早期/融资稿,1142,20,59.0,0.3,4,0,10,4376,10,2,6,0,4564,training,routine,https://mp.weixin.qq.com/s/C-I2BbtClrOFYjkVy2xKcg
20211125_星巴克开「共享办公」概念店，网友：真有你的.md,星巴克开「共享办公」概念店，网友：真有你的,刘鱼籽 乔芊,2021-11-25,综合商业观察,867,19,28,0.42105263157894735,4,0,8,,,,,,,training,routine,https://mp.weixin.qq.com/s/i_d-3oB2kkiqvQ5-Er_Uag
20211126_从SheIn、PatPat到简派，服装品牌卖家的供应链到底该怎么搭？丨36氪专访.md,从SheIn、PatPat到简派，服装品牌卖家的供应链到底该怎么搭？丨36氪专访,王与桐,2021-11-26,专访/人物对话,4389,72,62.5,0.1388888888888889,2,0,9,,,,,,,training,routine,https://mp.weixin.qq.com/s/bsNan_Rk-jTvsBEuDA4yFA
20211126_可能是今年最被期待的新基金：曹曦创立Monolith，规模超5亿美金.md,可能是今年最被期待的新基金：曹曦创立Monolith，规模超5亿美金,于丽丽 刘旌,2021-11-26,综合商业观察,1587,31,54,0.25806451612903225,4,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/XNHm4sVfoqgzsm3U8f6oHg
20211126_潮玩品牌「模言文化」完成数千万人民币Pre-A轮融资，不二资本独家投资｜早起看早期.md,潮玩品牌「模言文化」完成数千万人民币Pre-A轮融资，不二资本独家投资｜早起看早期,董洁 乔芊,2021-11-26,早起看早期/融资稿,1373,26,61.5,0.23076923076923078,3,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/rPoI3wyLznJaPpjx8BhELg
20211127_三季度喜忧参半，美团的腰板儿也不硬了.md,三季度喜忧参半，美团的腰板儿也不硬了,董洁 乔芊,2021-11-27,综合商业观察,2553,35,85,0.2571428571428571,5,0,12,,,,,,,training,routine,https://mp.weixin.qq.com/s/e6nyxvIToSkbBOwrPBEPiQ
20211127_新消费指向何处，这里有100位点灯人为你拨开迷雾.md,新消费指向何处，这里有100位点灯人为你拨开迷雾,杨亚飞,2021-11-27,综合商业观察,4079,54,90.0,0.2222222222222222,4,0,8,,,,,,,training,routine,https://mp.weixin.qq.com/s/jVFk0mxqSA8pXrfFQn6Yrw
20211127_跌落过谷底的快手，似乎找到它自己的节奏了.md,跌落过谷底的快手，似乎找到它自己的节奏了,刘丹如 张信宇,2021-11-27,综合商业观察,2911,40,72.5,0.225,5,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/vALGlQ-gjn6HUzx8b4W6jA
20211128_拼多多迈入慢增长通道.md,拼多多迈入慢增长通道,彭倩 乔芊,2021-11-28,综合商业观察,1976,36,54.5,0.2777777777777778,6,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/DNcVkwYT-rVlshzM9u7ZnA
20211129_三坑大型集合店品牌「诗与万花镜」完成数千万元Pre-A轮融资，两个月内连续完成两轮融资，总融资金额近亿元｜早起看早期.md,三坑大型集合店品牌「诗与万花镜」完成数千万元Pre-A轮融资，两个月内连续完成两轮融资，总融资金额近亿元｜早起看早期,姚兰,2021-11-29,早起看早期/融资稿,1501,25,17,0.52,6,0,9,,,,,,,training,routine,https://mp.weixin.qq.com/s/D11IMhZNdc1AQVzDGzwszQ
20211130_订阅制高端果礼「采果猴子」完成数百万元天使轮融资，主打周期性高端赠礼场景｜早起看早期.md,订阅制高端果礼「采果猴子」完成数百万元天使轮融资，主打周期性高端赠礼场景｜早起看早期,思绮,2021-11-30,早起看早期/融资稿,886,22,23.0,0.5,6,0,7,6157,2,13,5,0,6477,training,high-engagement,https://mp.weixin.qq.com/s/gbKmm8K87XTr0eXuKCZqkA
20211201_「依瞳科技」获卓源资本千万级PreA+轮融资，瞄准工业质检开发端到端通用AI平台｜早起看早期.md,「依瞳科技」获卓源资本千万级PreA+轮融资，瞄准工业质检开发端到端通用AI平台｜早起看早期,韦世玮 石亚琼,2021-12-01,早起看早期/融资稿,2360,31,83,0.2903225806451613,6,0,6,4295,6,0,1,0,4363,training,routine,https://mp.weixin.qq.com/s/0mJhbO6WJtObuI8gdcAPjQ
